dataset_name,pt_path,n_samples,seq_len,vocab_size,num_classes,mean_length,max_length,model_name,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,optimizer_name,base_optimizer,lr,weight_decay,fractional,fractional_alpha,fractional_beta,run_id,seed,num_params,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,final_train_loss,final_train_accuracy,final_train_macro_f1,final_val_loss,final_val_accuracy,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,final_val_confidence,mean_epoch_time,mean_throughput,total_time_sec,exp_dir,initial_model_path,best_model_path,final_model_path,history_path,log_path
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adam,adam,0.0003,0.0,False,,,0,43,183402,7,0.251266912661504,0.3160000145435333,1.9192089653015136,1.7738986110687256,0.36899998784065247,0.2997976560368759,1.9180997562408448,0.30300000309944153,0.2320675656852679,0.3029999999994997,0.27226961857117965,0.37016796302795413,12.282637214660644,326.9886871671702,122.84653973579407,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adam,adam,0.0003,0.0,False,,,1,44,183402,9,0.2606520383639329,0.32899999618530273,1.8851855125427246,1.7819452438354493,0.36000001430511475,0.2928109727013265,1.8860062236785888,0.32199999690055847,0.242324852483819,0.3219999999994997,0.28484185512889093,0.37827683448791505,12.520590710639954,324.93218957724287,125.22744512557983,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adam,adam,0.0003,0.0,False,,,2,45,183402,10,0.26324295351250937,0.33500000834465027,1.8824566650390624,1.8040577421188355,0.35199999809265137,0.28495006376950976,1.8824566650390624,0.33500000834465027,0.26324295351250937,0.33499999999949964,0.30209792074934844,0.3505213079452515,12.624568152427674,317.6640637161857,126.29149532318115,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adam/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw,adamw,0.0003,0.01,False,,,0,46,183402,9,0.26332364399935776,0.3370000123977661,1.8529807729721068,1.8043458852767944,0.3580000102519989,0.29173091023726383,1.8573135013580322,0.32899999618530273,0.2530046007686475,0.3289999999994997,0.3003066382860889,0.35550388622283935,11.619216561317444,345.47769297264074,116.2147376537323,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw,adamw,0.0003,0.01,False,,,1,47,183402,10,0.26307465673573394,0.31700000166893005,1.8748165111541748,1.7701015510559082,0.3700000047683716,0.30384388903938614,1.8748165111541748,0.31700000166893005,0.26307465673573394,0.3169999999994997,0.3037383848391484,0.3356395998001099,12.161407446861267,333.5428622009647,121.66191697120667,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw,adamw,0.0003,0.01,False,,,2,48,183402,8,0.2762840105472694,0.3479999899864197,1.8714020929336548,1.7884956169128419,0.35975000262260437,0.29500383291263066,1.8529772930145263,0.35600000619888306,0.275733099981556,0.3559999999994996,0.3206400952716114,0.38501012229919435,12.794207501411439,312.7623326187035,127.9741747379303,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,sgd,sgd,0.01,0.0,False,,,0,49,183402,10,0.25269031384260543,0.3179999887943268,1.8944162378311158,1.8801082668304443,0.3347499966621399,0.26788569617958224,1.8944162378311158,0.3179999887943268,0.25269031384260543,0.3179999999994997,0.29122943070910357,0.3259038219451904,11.127281188964844,360.19685946861165,111.305668592453,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,sgd,sgd,0.01,0.0,False,,,1,50,183402,9,0.2681525757315127,0.32600000500679016,1.8812549381256103,1.8745384492874146,0.33550000190734863,0.26685370160679434,1.8991866149902343,0.3269999921321869,0.23867937486839685,0.3269999999994997,0.28547005498322087,0.3570990552902222,12.399454164505006,327.0041272968742,124.03252863883972,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,sgd,sgd,0.01,0.0,False,,,2,51,183402,7,0.2620986061290773,0.3190000057220459,1.9512671213150024,1.9052766590118408,0.3297500014305115,0.26668643224186195,1.8777047033309937,0.3319999873638153,0.2539823016219588,0.3319999999994997,0.31130209519316615,0.35865068244934084,12.154487347602844,332.3043196838953,121.56581807136536,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/sgd/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,0,52,183402,7,0.27922912692426205,0.33000001311302185,1.9542904825210572,1.5118570041656494,0.45350000262260437,0.3978778775118419,1.9825203771591187,0.3089999854564667,0.22069554542024944,0.3089999999994997,0.2621633891285888,0.44828225898742674,11.99134602546692,334.66679916377115,119.93758869171143,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,1,53,183402,8,0.27019432089229395,0.33799999952316284,1.866978006362915,1.5715396280288696,0.4332500100135803,0.37583187841683674,1.8691571283340453,0.3409999907016754,0.2630948386791613,0.34099999999949965,0.3077960539357549,0.4524239139556885,11.510837650299072,351.73500517087916,115.13826990127563,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,rmsprop,rmsprop,0.001,0.0,False,,,2,54,183402,6,0.2643911400908468,0.32600000500679016,1.8655896701812744,1.5361915397644044,0.45524999499320984,0.4061698417457258,1.8812308435440064,0.32499998807907104,0.25025036417147295,0.3249999999994997,0.29999449761609953,0.4428749771118164,12.660019278526306,318.21211614924187,126.64559626579285,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/rmsprop/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,0,55,183402,8,0.2642721386538866,0.32899999618530273,1.8562142114639282,1.575417426109314,0.43950000405311584,0.3808659458624734,1.8621932973861695,0.32499998807907104,0.2516782746371265,0.3249999999994997,0.28939437291186293,0.4214301452636719,11.589958190917969,345.66033101771643,115.94424676895142,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,1,56,183402,10,0.2693468139999334,0.3529999852180481,1.885258499145508,1.5957756700515746,0.4269999861717224,0.3750805712831764,1.885258499145508,0.3529999852180481,0.2693468139999334,0.35299999999949966,0.32678393515085175,0.4339996738433838,12.61315016746521,318.80720865465,126.18605065345764,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adagrad,adagrad,0.01,0.0,False,,,2,57,183402,9,0.25958432945201376,0.328000009059906,1.8973717555999756,1.5632127294540406,0.4404999911785126,0.3866032170025608,1.89572092628479,0.3160000145435333,0.23993068787431587,0.3159999999994997,0.29457112352989206,0.41806281471252443,12.229342889785766,327.95292182489203,122.32438135147095,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adagrad/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,0,58,183402,7,0.2405267195008831,0.3070000112056732,1.9592909154891969,1.8058993167877198,0.3630000054836273,0.29168596237631833,1.9034504089355468,0.32199999690055847,0.23238235932982182,0.3219999999994997,0.27507772953905013,0.40222677040100097,11.716241955757141,344.26171311974423,117.18820524215698,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,1,59,183402,9,0.2502605304880334,0.3019999861717224,1.9012781200408935,1.8087622928619385,0.3557499945163727,0.2860499490124487,1.9071873254776002,0.29899999499320984,0.21933031425752242,0.2989999999994997,0.26049667441951535,0.3373503131866455,12.759858512878418,316.575870835657,127.62640523910522,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a07,adamw,0.0003,0.01,True,0.7,0.9,2,60,183402,6,0.23081957876078266,0.3269999921321869,1.9022177982330322,1.7966141471862793,0.3577499985694885,0.29112882026058023,1.9356537971496581,0.2840000092983246,0.2115735129161353,0.2839999999994997,0.2575916858325275,0.33029705238342283,11.371400713920593,352.67451187289305,113.73297238349915,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a07/run_2/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,0,61,183402,8,0.2554960084454504,0.34700000286102295,1.822787057876587,1.8354013881683349,0.351749986410141,0.2946444098442772,1.8929787330627441,0.32100000977516174,0.20011282806683614,0.3209999999994997,0.2532834506655869,0.3633539342880249,12.371109414100648,329.9420696715419,123.74610447883606,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_0/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,1,62,183402,7,0.2753708925991244,0.33399999141693115,1.8722393760681153,1.806716326713562,0.3552500009536743,0.28095659833985887,1.8421746406555175,0.3400000035762787,0.2670871585510958,0.33999999999949965,0.31096778607217695,0.3791713333129883,12.35185136795044,324.6137809612871,123.5483067035675,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_1/log.txt
small_D2_L64,/home/tahiti/Ivan Malashin's Projects/generated_pt/listops_small_D2_L64_N5000_D2_L64_seed42.pt,5000,64,19,10,22.045799255371094,32,T_small_mean,96,4,2,256,0.1,mean,adamw_frac_a08,adamw,0.0003,0.01,True,0.8,0.9,2,63,183402,7,0.23552743614542043,0.328000009059906,1.9246506595611572,1.8283884210586547,0.35350000858306885,0.2868583753137101,1.970929002761841,0.28999999165534973,0.21912202145725074,0.2899999999994997,0.27444627441670316,0.35492366313934326,12.199337720870972,328.2939520981066,122.0125949382782,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2/initial_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2/best_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2/final_model.pt,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2/history.json,/home/tahiti/Ivan Malashin's Projects/runs_transformer_fractional/small_D2_L64/T_small_mean/adamw_frac_a08/run_2/log.txt
