experiment_name,status,is_complete,dataset_name,model_name,scenario_name,optimizer_name,base_optimizer,run_id,n_samples,seq_len,vocab_size,num_classes,mean_length,max_length,d_model,nhead,num_layers,dim_feedforward,dropout,pooling,mode,target,alpha,beta,mix_lambda,start_epoch,lr,weight_decay,fractional,exp_dir,history_path,log_path,initial_model_path,best_model_path,final_model_path,has_history_json,has_log_txt,has_initial_model_pt,has_best_model_pt,has_final_model_pt,n_epochs_recorded,best_epoch,best_val_macro_f1,best_val_accuracy,best_val_loss,best_val_micro_f1,best_val_weighted_f1,best_val_confidence,final_val_macro_f1,final_val_accuracy,final_val_loss,final_val_micro_f1,final_val_weighted_f1,final_val_confidence,final_train_macro_f1,final_train_accuracy,final_train_loss,mean_grad_norm,mean_fractional_applied_params,mean_epoch_time,total_epoch_time,mean_throughput,log_best_epoch,log_best_val_macro_f1,log_best_val_acc,log_best_val_loss,log_total_run_time_sec
runs_fractional_hypothesis_v2,complete,True,base_D3_L128,T_base_mean,delayed_all_mix_a08_lam010_warm3,delayed_all_mix_a08_lam010_warm3,adamw,1,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,mean,mix,all,0.8,0.9,0.1,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_mean/delayed_all_mix_a08_lam010_warm3/run_1/final_model.pt,True,True,True,True,True,10,9,0.1533903652363688,0.2960000038146972,1.9923048992156984,0.2959999999994999,0.2468837983366082,0.2752899866104126,0.140111489306189,0.3000000119209289,1.991524574279785,0.2999999999994999,0.231532410777722,0.32205788230896,0.1500031634562824,0.2987500131130218,1.965132360458374,1.0630143930960068,29.4,2.921800398826599,29.21800398826599,2987.2906417081063,9,0.15339,0.296,1.992305,29.28
runs_transformer_fractional,complete,True,base_D3_L128,T_wide_mean,adam,adam,adam,2,10000,128,19,10,67.18820190429688,119,192,6,3,768,0.1,mean,,,,,,,0.0003,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_wide_mean/adam/run_2/final_model.pt,True,True,True,True,True,10,10,0.152600183933147,0.2860000133514404,2.058444910049438,0.2859999999994999,0.2445317906919611,0.3771310439109802,0.152600183933147,0.2860000133514404,2.058444910049438,0.2859999999994999,0.2445317906919611,0.3771310439109802,0.2345009556237314,0.3503749966621399,1.827095477104187,1.958846624776335,,100.76819999217987,1007.6819999217988,79.42873467045354,10,0.1526,0.286,2.058445,1008.04
runs_transformer_fractional,complete,True,base_D3_L128,T_base_cls,adam,adam,adam,0,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,cls,,,,,,,0.0003,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_cls/adam/run_0/final_model.pt,True,True,True,True,True,10,10,0.1525577228518679,0.2664999961853027,2.0447970628738403,0.2664999999994999,0.2439677995997214,0.2817380528450012,0.1525577228518679,0.2664999961853027,2.0447970628738403,0.2664999999994999,0.2439677995997214,0.2817380528450012,0.1719225538864932,0.3152500092983246,1.9288637218475344,1.5883913368005629,,126.29662899971008,1262.9662899971008,63.38936685023653,10,0.152558,0.2665,2.044797,1263.04
runs_fractional_scenarios,complete,True,base_D3_L128,T_small_mean,delayed_mixed_head_a08_lam025_warm3,delayed_mixed_head_a08_lam025_warm3,adamw,2,10000,128,19,10,67.18820190429688,119,96,4,2,256,0.1,mean,mix,head,0.8,0.9,0.25,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_small_mean/delayed_mixed_head_a08_lam025_warm3/run_2/final_model.pt,True,True,True,True,True,10,10,0.1515675341267623,0.2870000004768371,2.0125826263427733,0.2869999999994999,0.2433292266280178,0.2621073350906372,0.1515675341267623,0.2870000004768371,2.0125826263427733,0.2869999999994999,0.2433292266280178,0.2621073350906372,0.1442036364895234,0.2981249988079071,1.980728651046753,0.8645537879391096,1.4,1.9356532573699952,19.35653257369995,4894.392621867306,10,0.151568,0.287,2.012583,19.39
runs_transformer_fractional,complete,True,base_D3_L128,T_deep_mean,adamw,adamw,adamw,0,10000,128,19,10,67.18820190429688,119,128,4,5,512,0.15,mean,,,,,,,0.0003,0.01,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_deep_mean/adamw/run_0/final_model.pt,True,True,True,True,True,10,10,0.1510733654899635,0.270000010728836,2.0032851810455323,0.2699999999994998,0.2376593717679546,0.289684965133667,0.1510733654899635,0.270000010728836,2.0032851810455323,0.2699999999994998,0.2376593717679546,0.289684965133667,0.1686773207790974,0.3138749897480011,1.925314824104309,1.6062543813161578,,212.37228589057924,2123.722858905792,37.67057741366496,10,0.151073,0.27,2.003285,2123.8
runs_transformer_fractional,complete,True,base_D3_L128,T_base_mean,adam,adam,adam,1,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,mean,,,,,,,0.0003,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/base_D3_L128/T_base_mean/adam/run_1/final_model.pt,True,True,True,True,True,10,10,0.1488798618846701,0.2775000035762787,2.0118351764678954,0.2774999999994998,0.227973034971245,0.3122394404411316,0.1488798618846701,0.2775000035762787,2.0118351764678954,0.2774999999994998,0.227973034971245,0.3122394404411316,0.1822163965952439,0.3216249942779541,1.916542782783508,1.6118001579875951,,123.83399367332458,1238.3399367332458,64.60606484752972,10,0.14888,0.2775,2.011835,1238.38
runs_fractional_focused_final,complete,True,base_D3_L128,T_base_cls,delayed_emb_mix_a08_lam010_warm3,delayed_emb_mix_a08_lam010_warm3,adamw,2,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,cls,mix,embeddings,0.8,0.9,0.01,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/base_D3_L128/T_base_cls/delayed_emb_mix_a08_lam010_warm3/run_2/final_model.pt,True,True,True,True,True,10,10,0.1485925837408239,0.2980000078678131,1.987485376358032,0.2979999999994999,0.2398990408569494,0.3091188726425171,0.1485925837408239,0.2980000078678131,1.987485376358032,0.2979999999994999,0.2398990408569494,0.3091188726425171,0.1450517300367307,0.2998749911785126,1.9730990934371948,1.0503732308528793,1.4,2.847569489479065,28.47569489479065,2912.348992515518,10,0.148593,0.298,1.987485,28.52
runs_fractional_hypothesis_v2,complete,True,base_D3_L128,T_small_mean,delayed_all_mix_a08_lam015_warm3,delayed_all_mix_a08_lam015_warm3,adamw,2,10000,128,19,10,67.18820190429688,119,96,4,2,256,0.1,mean,mix,all,0.8,0.9,0.15,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_small_mean/delayed_all_mix_a08_lam015_warm3/run_2/final_model.pt,True,True,True,True,True,10,6,0.1457577778010818,0.2924999892711639,2.0205382022857665,0.2924999999994999,0.2315206233026239,0.2552170486450195,0.1262504236163062,0.2860000133514404,2.0131076049804686,0.2859999999994999,0.2096900482531576,0.3144332256317139,0.1426575009153294,0.3008750081062317,1.9710997619628907,0.8445134640306227,21.0,1.878352069854736,18.783520698547363,5224.0089560814085,6,0.145758,0.2925,2.020538,18.81
runs_fractional_hypothesis_v2,complete,True,base_D3_L128,T_base_cls,emb_replace_a08,emb_replace_a08,adamw,1,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,cls,replace,embeddings,0.8,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/base_D3_L128/T_base_cls/emb_replace_a08/run_1/final_model.pt,True,True,True,True,True,10,10,0.1456422008407235,0.2930000126361847,2.003016817092896,0.2929999999994999,0.2384690281914192,0.2935237731933593,0.1456422008407235,0.2930000126361847,2.003016817092896,0.2929999999994999,0.2384690281914192,0.2935237731933593,0.1573595561969152,0.2998749911785126,1.955026300430298,1.0394581537471952,2.0,2.8343493938446045,28.343493938446045,3194.719911263732,10,0.145642,0.293,2.003017,28.39
runs_fractional_scenarios,complete,True,base_D3_L128,T_base_cls,attention_only_replace_a08,attention_only_replace_a08,adamw,2,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,cls,replace,attention,0.8,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_cls/attention_only_replace_a08/run_2/final_model.pt,True,True,True,True,True,10,7,0.1452868222731569,0.2569999992847442,2.0872980461120605,0.2569999999994999,0.224458500150339,0.2226577672958374,0.1270594629680703,0.2644999921321869,2.0470842571258543,0.2644999999994999,0.2169003574812764,0.2794196453094482,0.1452527679671988,0.3032500147819519,1.974897073745728,1.1407189059578693,12.0,2.6097361564636232,26.09736156463623,3632.493827763965,7,0.145287,0.257,2.087298,26.13
runs_fractional_scenarios,complete,True,base_D3_L128,T_deep_mean,baseline_adamw,baseline_adamw,adamw,0,10000,128,19,10,67.18820190429688,119,128,4,5,512,0.15,mean,none,none,,,0.0,,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_deep_mean/baseline_adamw/run_0/final_model.pt,True,True,True,True,True,10,8,0.1431831644090218,0.3030000030994415,1.9907062797546389,0.3029999999994999,0.2400699678369504,0.2753407096862793,0.117373069637511,0.3005000054836273,1.9973559913635253,0.3004999999994999,0.2106615969217555,0.3447017812728882,0.1506095667156609,0.2943750023841858,1.9657492179870608,1.1121846274700389,0.0,4.26603147983551,42.6603147983551,1995.8518730999156,8,0.143183,0.303,1.990706,42.71
runs_fractional_scenarios,complete,True,base_D3_L128,T_base_mean,mixed_all_a08_lam025,mixed_all_a08_lam025,adamw,0,10000,128,19,10,67.18820190429688,119,128,4,3,512,0.1,mean,mix,all,0.8,0.9,0.25,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/base_D3_L128/T_base_mean/mixed_all_a08_lam025/run_0/final_model.pt,True,True,True,True,True,10,9,0.142112439094766,0.2975000143051147,1.9856463203430172,0.2974999999994999,0.2368505124307022,0.2753516407012939,0.1233271543554767,0.304500013589859,1.9873279247283933,0.3044999999994999,0.2165668986022453,0.3303688735961914,0.160057046180594,0.3023749887943268,1.9547929277420044,0.8622789663994505,42.0,2.7700820922851563,27.70082092285156,3231.0333959218747,9,0.142112,0.2975,1.985646,27.74
runs_transformer_fractional,complete,True,hard_D4_L160,T_wide_mean,adam,adam,adam,2,12000,160,19,10,150.64700317382812,160,192,6,3,768,0.1,mean,,,,,,,0.0003,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_wide_mean/adam/run_2/final_model.pt,True,True,True,True,True,10,8,0.1200090410929053,0.3425000011920929,1.9376189994812008,0.3424999999994998,0.2576046697881449,0.3193878757953644,0.1136366762141481,0.3400000035762787,1.9662307167053223,0.3399999999994998,0.2496841384359131,0.3723493353525797,0.1323654673177134,0.3465625047683716,1.8876637268066403,1.8123536490166168,,159.99686002731323,1599.9686002731323,60.00962801808929,8,0.120009,0.3425,1.937619,1600.33
runs_fractional_scenarios,complete,True,hard_D4_L160,T_wide_mean,embeddings_only_replace_a08,embeddings_only_replace_a08,adamw,0,12000,160,19,10,150.64700317382812,160,192,6,3,768,0.1,mean,replace,embeddings,0.8,0.9,1.0,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_wide_mean/embeddings_only_replace_a08/run_0/final_model.pt,True,True,True,True,True,10,10,0.1190690572227247,0.3420833349227905,1.9403574752807615,0.3420833333328332,0.2556483966664221,0.3143714825312296,0.1190690572227247,0.3420833349227905,1.9403574752807615,0.3420833333328332,0.2556483966664221,0.3143714825312296,0.1078193020353753,0.3448958396911621,1.915765986442566,1.2205246314692109,2.0,4.650284123420716,46.50284123420715,2191.8866748385767,10,0.119069,0.342083,1.940357,46.56
runs_fractional_scenarios,complete,True,hard_D4_L160,T_base_cls,delayed_mixed_all_a08_lam025_warm3,delayed_mixed_all_a08_lam025_warm3,adamw,1,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,cls,mix,all,0.8,0.9,0.25,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_scenarios/hard_D4_L160/T_base_cls/delayed_mixed_all_a08_lam025_warm3/run_1/final_model.pt,True,True,True,True,True,10,10,0.1187091060681937,0.3300000131130218,1.9782325649261476,0.3299999999994998,0.2407555642132972,0.3092601410547892,0.1187091060681937,0.3300000131130218,1.9782325649261476,0.3299999999994998,0.2407555642132972,0.3092601410547892,0.1162322712337439,0.3504166603088379,1.922004141807556,0.8242283910997535,29.4,3.8257386922836303,38.257386922836304,2684.3867090141102,10,0.118709,0.33,1.978233,38.31
runs_fractional_focused_final,complete,True,hard_D4_L160,T_small_mean,all_mix_a08_lam030,all_mix_a08_lam030,adamw,4,12000,160,19,10,150.64700317382812,160,96,4,2,256,0.1,mean,mix,all,0.8,0.9,0.03,1.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/all_mix_a08_lam030/run_4/final_model.pt,True,True,True,True,True,10,7,0.1166528893659616,0.3366666734218597,1.956189579963684,0.3366666666661665,0.2361496130537206,0.3094104973475138,0.0977906422028204,0.3345833420753479,1.954263744354248,0.3345833333328332,0.2202338182049276,0.3239085737864176,0.0971011790131298,0.3420833349227905,1.9329350447654725,0.8487571008224167,30.0,2.0123910903930664,20.123910903930664,5664.088457608881,7,0.116653,0.336667,1.95619,20.15
runs_transformer_fractional,complete,True,hard_D4_L160,T_base_cls,adam,adam,adam,2,12000,160,19,10,150.64700317382812,160,128,4,3,512,0.1,cls,,,,,,,0.0003,0.0,0.0,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2/history.json,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2/log.txt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2/initial_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2/best_model.pt,/home/tahiti/Malashin_Projects/runs_transformer_fractional/hard_D4_L160/T_base_cls/adam/run_2/final_model.pt,True,True,True,True,True,10,8,0.1141408721230731,0.3391666710376739,1.947948819796244,0.3391666666661665,0.2558047363319672,0.3242640626430511,0.0856202943850198,0.3574999868869781,1.9407555023829144,0.3574999999994998,0.2183941877833978,0.3650023984909057,0.1210444045351718,0.3414583206176758,1.9121681944529216,1.488695524066214,,101.92579336166382,1019.2579336166382,94.20304175023672,8,0.114141,0.339167,1.947949,1019.46
runs_fractional_hypothesis_v2,complete,True,hard_D4_L160,T_small_mean,delayed_emb_mix_a08_lam010_warm3,delayed_emb_mix_a08_lam010_warm3,adamw,1,12000,160,19,10,150.64700317382812,160,96,4,2,256,0.1,mean,mix,embeddings,0.8,0.9,0.1,4.0,0.0003,0.01,,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1/log.txt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1/initial_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1/best_model.pt,/home/tahiti/Malashin_Projects/runs_fractional_hypothesis_v2/hard_D4_L160/T_small_mean/delayed_emb_mix_a08_lam010_warm3/run_1/final_model.pt,True,True,True,True,True,10,7,0.1137614574976879,0.3295833468437195,1.9602919292449952,0.3295833333328332,0.2389702302803968,0.2741857512791951,0.0851538405456165,0.3291666805744171,1.944984998703003,0.3291666666661665,0.2085594782877157,0.3337772448857625,0.101095134036967,0.3427083194255829,1.9350316739082336,0.8854204489410353,1.4,2.260363864898681,22.603638648986816,6519.460070824423,7,0.113761,0.329583,1.960292,22.63
