alpha,base_optimizer,best_epoch,best_model_path,best_val_accuracy,best_val_loss,best_val_macro_f1,beta,d_model,dataset_name,dim_feedforward,dropout,exp_dir,final_model_path,final_train_accuracy,final_train_loss,final_train_macro_f1,final_val_accuracy,final_val_confidence,final_val_loss,final_val_macro_f1,final_val_micro_f1,final_val_weighted_f1,gpu_id,history_path,initial_model_path,job_id,log_path,lr,max_length,mean_epoch_time,mean_fractional_applied_params,mean_grad_norm,mean_length,mean_throughput,mix_lambda,mode,model_name,n_samples,nhead,num_classes,num_layers,num_params,pooling,pt_path,run_id,scenario_name,seed,seq_len,start_epoch,status,target,total_time_sec,vocab_size,weight_decay
0.7,adamw,8,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0/best_model.pt,0.33375000953674316,1.9527377367019654,0.07835832672666661,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0/final_model.pt,0.34052082896232605,1.9383701705932617,0.10003779919910014,0.33791667222976685,0.3422596804300944,1.9451188611984254,0.07787688772915893,0.33791666666616654,0.19979019286802793,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0/initial_model.pt,1146,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_0/log.txt,0.0003,160,1.9338377714157104,2.0,0.8603773314108037,150.64700317382812,5579.659359247451,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,emb_replace_a070,1188,160,1,trained,embeddings,19.363579511642456,19,0.01
0.7,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1/best_model.pt,0.3270833194255829,1.9572514200210571,0.091079387292877,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1/final_model.pt,0.34291666746139526,1.9325910687446595,0.09302594857951317,0.3270833194255829,0.29598994572957354,1.9572514200210571,0.091079387292877,0.32708333333283324,0.21687858318729245,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1/initial_model.pt,1147,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_1/log.txt,0.0003,160,1.826361083984375,2.0,0.8781083358817439,150.64700317382812,6846.564544356748,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,emb_replace_a070,1189,160,1,trained,embeddings,18.2870454788208,19,0.01
0.7,adamw,5,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2/best_model.pt,0.3462499976158142,1.958112483024597,0.09449802538961746,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2/final_model.pt,0.3413541615009308,1.9375365805625915,0.10497839815916721,0.33916667103767395,0.30506804784138997,1.9451856517791748,0.09185576259452743,0.33916666666616657,0.2152885572292704,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2/initial_model.pt,1148,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_2/log.txt,0.0003,160,2.0049713850021362,2.0,0.9062937877768549,150.64700317382812,5416.016489935451,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,emb_replace_a070,1190,160,1,trained,embeddings,20.065035820007324,19,0.01
0.7,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3/best_model.pt,0.3295833468437195,1.9543303632736206,0.08827521626632037,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3/final_model.pt,0.34333333373069763,1.9333684706687928,0.1001309617610617,0.33541667461395264,0.37819329420725506,1.9529024934768677,0.07393103363413453,0.33541666666616654,0.19196141894175664,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3/initial_model.pt,1149,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_3/log.txt,0.0003,160,2.0285137414932253,2.0,0.9057723670007242,150.64700317382812,5413.3188854247755,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,3,emb_replace_a070,1191,160,1,trained,embeddings,20.315281867980957,19,0.01
0.7,adamw,5,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4/best_model.pt,0.3375000059604645,1.9501207017898559,0.08343837631529591,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4/final_model.pt,0.3435416519641876,1.932657732963562,0.10499978085664323,0.3362500071525574,0.37252371470133466,1.9476646995544433,0.07382281474014515,0.3362499999994999,0.19284730791339486,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4/initial_model.pt,1150,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a070/run_4/log.txt,0.0003,160,1.8932068347930908,2.0,0.881466627337443,150.64700317382812,6769.349543157569,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,4,emb_replace_a070,1192,160,1,trained,embeddings,18.94878339767456,19,0.01
0.75,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0/best_model.pt,0.34583333134651184,1.919015302658081,0.0946142066873055,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0/final_model.pt,0.3382291793823242,1.9452352476119996,0.10338677044385461,0.34583333134651184,0.3087802457809448,1.919015302658081,0.0946142066873055,0.3458333333328332,0.23198593911543208,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0/initial_model.pt,1151,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_0/log.txt,0.0003,160,2.0401764631271364,2.0,0.8672347291473292,150.64700317382812,5419.689477823811,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,emb_replace_a075,1193,160,1,trained,embeddings,20.42584729194641,19,0.01
0.75,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1/best_model.pt,0.34333333373069763,1.9294033336639405,0.0993552728621884,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1/final_model.pt,0.33781251311302185,1.9367169046401977,0.10525296398860709,0.34583333134651184,0.3373595078786214,1.930850820541382,0.08746532395099313,0.3458333333328332,0.22108685356166533,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1/initial_model.pt,1152,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_1/log.txt,0.0003,160,1.9993251800537108,2.0,0.9134810302021489,150.64700317382812,5624.216815503407,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,emb_replace_a075,1194,160,1,trained,embeddings,20.020681381225586,19,0.01
0.75,adamw,5,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2/best_model.pt,0.3454166650772095,1.9394795083999634,0.09839004978782316,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2/final_model.pt,0.33791667222976685,1.936010603904724,0.10120321269603845,0.3504166603088379,0.34537892818450927,1.9289796590805053,0.08170082281803302,0.35041666666616655,0.2170286437780873,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2/initial_model.pt,1153,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_2/log.txt,0.0003,160,1.6252001523971558,2.0,0.8810708129506054,150.64700317382812,9520.374642521982,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,emb_replace_a075,1195,160,1,trained,embeddings,16.266583681106567,19,0.01
0.75,adamw,8,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3/best_model.pt,0.34833332896232605,1.9437179517745973,0.08770581156468123,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3/final_model.pt,0.34052082896232605,1.933086473941803,0.10291087445443511,0.34708333015441895,0.3307747729619344,1.9422130107879638,0.07491754584527453,0.3470833333328332,0.2067198122485009,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3/initial_model.pt,1154,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_3/log.txt,0.0003,160,2.000492811203003,2.0,0.8882344523496151,150.64700317382812,5631.675979798624,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,3,emb_replace_a075,1196,160,1,trained,embeddings,20.02506947517395,19,0.01
0.75,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4/best_model.pt,0.3474999964237213,1.9057776308059693,0.09369690989072338,0.9,96,hard_D4_L160,256,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4/final_model.pt,0.33656251430511475,1.9454289984703064,0.09927860753328688,0.3474999964237213,0.320890949567159,1.9057776308059693,0.09369690989072338,0.3474999999994999,0.22863634082984555,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4/initial_model.pt,1155,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_small_mean/emb_replace_a075/run_4/log.txt,0.0003,160,2.010720443725586,2.0,0.8714475048320274,150.64700317382812,5588.649608073296,1.0,replace,T_small_mean,12000,4,10,2,192618,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,4,emb_replace_a075,1197,160,1,trained,embeddings,20.131078958511353,19,0.01
,adamw,7,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0/best_model.pt,0.33666667342185974,1.9549657392501831,0.10727120452101,,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0/final_model.pt,0.3422916531562805,1.931331763267517,0.10280580447669525,0.34458333253860474,0.33734782059987384,1.9400985479354858,0.09615162489938785,0.3445833333328332,0.22241277230318132,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0/initial_model.pt,1156,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_0/log.txt,0.0003,160,2.2363545417785646,0.0,1.0716071796654754,150.64700317382812,6071.786543867644,0.0,none,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,baseline_adamw,1198,160,,trained,none,22.41303324699402,19,0.01
,adamw,4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1/best_model.pt,0.3395833373069763,1.9433854007720948,0.0833765657753004,,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1/final_model.pt,0.33916667103767395,1.9307217001914978,0.09606795769690459,0.3425000011920929,0.33995690107345583,1.9413920497894288,0.07640794237064412,0.34249999999949987,0.2041040738424556,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1/initial_model.pt,1157,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_1/log.txt,0.0003,160,3.043813157081604,0.0,1.0203193629869842,150.64700317382812,3453.283847419482,0.0,none,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,baseline_adamw,1199,160,,trained,none,30.46151089668274,19,0.01
,adamw,8,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2/best_model.pt,0.35874998569488525,1.9013557577133178,0.08528418115344301,,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2/final_model.pt,0.3384374976158142,1.9411704111099244,0.10483571453255243,0.36250001192092896,0.4052865250905355,1.9067639303207398,0.06576140198077497,0.3624999999994999,0.20733450869571604,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2/initial_model.pt,1158,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_2/log.txt,0.0003,160,3.022914981842041,0.0,0.992778931051105,150.64700317382812,3453.3196754738506,0.0,none,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,baseline_adamw,1200,160,,trained,none,30.269121885299683,19,0.01
,adamw,7,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3/best_model.pt,0.34708333015441895,1.9365943098068237,0.0850823098985083,,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3/final_model.pt,0.3389583230018616,1.9373480033874513,0.09929722659196501,0.34291666746139526,0.3437911033630371,1.936546139717102,0.06733300865780352,0.34291666666616655,0.19637925920518592,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3/initial_model.pt,1159,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_3/log.txt,0.0003,160,2.3230839014053344,0.0,1.0231179373087653,150.64700317382812,6141.233006938573,0.0,none,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,3,baseline_adamw,1201,160,,trained,none,23.272815465927124,19,0.01
,adamw,6,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4/best_model.pt,0.3316666781902313,1.9559824132919312,0.08260494372234137,,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4/final_model.pt,0.3439583480358124,1.9253964447975158,0.09795799857994113,0.3308333456516266,0.35518313725789386,1.9472153568267823,0.07702006091542188,0.3308333333328332,0.1957596887496217,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4/initial_model.pt,1160,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/baseline_adamw/run_4/log.txt,0.0003,160,3.0426353931427004,0.0,1.0351462502157898,150.64700317382812,3452.307823011456,0.0,none,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,4,baseline_adamw,1202,160,,trained,none,30.45752239227295,19,0.01
0.8,adamw,9,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0/best_model.pt,0.33541667461395264,1.9578092622756957,0.09783321322878173,0.9,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0/final_model.pt,0.3439583480358124,1.9252170157432555,0.10047832028377295,0.33416667580604553,0.3695301946004232,1.9633342933654785,0.07847553604702186,0.33416666666616657,0.20018274285716145,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0/initial_model.pt,1161,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_0/log.txt,0.0003,160,3.0487643003463747,1.4,1.0092422811474804,150.64700317382812,3452.115453919926,0.005,mix,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,0,delayed_head_mix_a08_lam005_warm3,1203,160,4,trained,head,30.53278660774231,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1/best_model.pt,0.33500000834465027,1.9532948398590089,0.0943457285587952,0.9,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1/final_model.pt,0.3411458432674408,1.929263138771057,0.09633627480255473,0.33500000834465027,0.30313270489374794,1.9532948398590089,0.0943457285587952,0.33499999999949986,0.21679310115364753,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1/initial_model.pt,1162,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_1/log.txt,0.0003,160,2.679297614097595,1.4,1.0241182308805332,150.64700317382812,5071.017490808737,0.005,mix,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,1,delayed_head_mix_a08_lam005_warm3,1204,160,4,trained,head,26.83941125869751,19,0.01
0.8,adamw,10,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2/best_model.pt,0.3316666781902313,1.9412575817108155,0.0927273234852242,0.9,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2/final_model.pt,0.3396874964237213,1.92729017496109,0.10039036572305855,0.3316666781902313,0.3530290349324544,1.9412575817108155,0.0927273234852242,0.33166666666616657,0.22218109290815666,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2/initial_model.pt,1163,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_2/log.txt,0.0003,160,3.099531102180481,1.4,1.0335060663963076,150.64700317382812,3268.883828254614,0.005,mix,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,2,delayed_head_mix_a08_lam005_warm3,1205,160,4,trained,head,31.037899494171143,19,0.01
0.8,adamw,6,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3/best_model.pt,0.3362500071525574,1.9532725429534912,0.08293959770156153,0.9,128,hard_D4_L160,512,0.1,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3/final_model.pt,0.33937498927116394,1.9337117338180543,0.09005130924913518,0.34041666984558105,0.38445510546366374,1.9555483913421632,0.0641613907095981,0.34041666666616655,0.1853919245080273,0,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3/history.json,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3/initial_model.pt,1164,/home/tahiti/Malashin_Projects/runs_fractional_focused_final/hard_D4_L160/T_base_mean/delayed_head_mix_a08_lam005_warm3/run_3/log.txt,0.0003,160,3.090938091278076,1.4,1.0107657727035415,150.64700317382812,3266.4818704321165,0.005,mix,T_base_mean,12000,4,10,3,619274,mean,/home/tahiti/Malashin_Projects/generated_pt/listops_hard_D4_L160_N12000_D4_L160_seed2042.pt,3,delayed_head_mix_a08_lam005_warm3,1206,160,4,trained,head,30.94040083885193,19,0.01
