dataset_name,scenario_name,scenario_family,mode,target,alpha,beta,mix_lambda,start_epoch,trainable_scope,best_test_macro_f1_at_best_val_count,best_test_macro_f1_at_best_val_mean,best_test_macro_f1_at_best_val_std,best_test_macro_f1_at_best_val_min,best_test_macro_f1_at_best_val_max,best_test_accuracy_at_best_val_count,best_test_accuracy_at_best_val_mean,best_test_accuracy_at_best_val_std,best_test_accuracy_at_best_val_min,best_test_accuracy_at_best_val_max,best_test_loss_at_best_val_count,best_test_loss_at_best_val_mean,best_test_loss_at_best_val_std,best_test_loss_at_best_val_min,best_test_loss_at_best_val_max,best_val_macro_f1_count,best_val_macro_f1_mean,best_val_macro_f1_std,best_val_macro_f1_min,best_val_macro_f1_max,best_val_accuracy_count,best_val_accuracy_mean,best_val_accuracy_std,best_val_accuracy_min,best_val_accuracy_max,best_val_loss_count,best_val_loss_mean,best_val_loss_std,best_val_loss_min,best_val_loss_max,final_test_macro_f1_count,final_test_macro_f1_mean,final_test_macro_f1_std,final_test_macro_f1_min,final_test_macro_f1_max,final_test_accuracy_count,final_test_accuracy_mean,final_test_accuracy_std,final_test_accuracy_min,final_test_accuracy_max,final_val_macro_f1_count,final_val_macro_f1_mean,final_val_macro_f1_std,final_val_macro_f1_min,final_val_macro_f1_max,mean_grad_norm_count,mean_grad_norm_mean,mean_grad_norm_std,mean_grad_norm_min,mean_grad_norm_max,mean_nonfinite_grad_tensors_count,mean_nonfinite_grad_tensors_mean,mean_nonfinite_grad_tensors_std,mean_nonfinite_grad_tensors_min,mean_nonfinite_grad_tensors_max,total_nonfinite_train_loss_batches_count,total_nonfinite_train_loss_batches_mean,total_nonfinite_train_loss_batches_std,total_nonfinite_train_loss_batches_min,total_nonfinite_train_loss_batches_max,mean_fractional_applied_params_count,mean_fractional_applied_params_mean,mean_fractional_applied_params_std,mean_fractional_applied_params_min,mean_fractional_applied_params_max,mean_epoch_time_count,mean_epoch_time_mean,mean_epoch_time_std,mean_epoch_time_min,mean_epoch_time_max,mean_throughput_count,mean_throughput_mean,mean_throughput_std,mean_throughput_min,mean_throughput_max,total_epoch_time_count,total_epoch_time_mean,total_epoch_time_std,total_epoch_time_min,total_epoch_time_max
20newsgroups,emb_plus_bottom1_replace_a070,embedding_plus_bottom1_replace,replace,embeddings_plus_bottom1,0.7,0.9,1.0,1.0,all,20,0.46951805607204744,0.23187947355328137,0.004063176665389044,0.6791974919648133,20,0.5089551197364927,0.2220170827366637,0.04235262796282768,0.6877323389053345,20,1.3581465961194963,0.6934896914211478,0.0,2.5361794884763245,20,0.49239152138850706,0.2465703660964948,0.004152542372877368,0.7299824721021323,20,0.5320954943075776,0.23471825168848343,0.04332449287176132,0.7409372329711914,20,1.2865699745905705,0.69754732902145,0.0,2.5362761463347416,20,0.3535172037641795,0.2964400233790424,0.004063176665389044,0.6791974919648133,20,0.3879314884543419,0.2917448485504243,0.04235262796282768,0.6877323389053345,20,0.37106080771665073,0.3118343179077579,0.003744680851060219,0.7299824721021323,20,0.5614223792989155,0.2088649190945997,0.1598683655583239,0.8165825731577343,20,0.011141847275516644,0.0447710145285759,0.0,0.2012539184952978,20,398.2,555.6576568166296,0.0,1472.0,20,16.66,6.526415958484251,4.0,23.0,20,43.66055942773819,18.956591184327007,24.651750755310058,88.60367598533631,20,188.75324109491575,136.45749240747236,9.52382464459888,421.31766499259777,20,218.30279713869095,94.78295592163502,123.2587537765503,443.0183799266815
ag_news,bottom1_replace_a070,bottom1_layer_replace,replace,bottom1,0.7,0.9,1.0,1.0,all,20,0.46658679457989294,0.4158680377319799,0.09999999999991997,0.9363356149138995,20,0.5491776317358017,0.33942139998941556,0.25,0.9364473819732666,20,0.118868391642445,0.13681177518928878,0.0,0.3063141310842414,20,0.4682904564812377,0.4175958466131989,0.09699086512619799,0.9385500366387233,20,0.5511333294212818,0.34099771229618603,0.24066667258739471,0.9387500286102295,20,0.11420986941258113,0.13145910370433267,0.0,0.3011341959635417,20,0.14181678074561893,0.18701032869517453,0.09999999999991997,0.9363356149138995,20,0.2843223690986633,0.1534943009068988,0.25,0.9364473819732666,20,0.14207581774062988,0.18747615876572468,0.09699086512619799,0.9385500366387233,20,0.3016105997980428,0.18011310912893577,0.18260018465100614,0.9477766550478155,20,0.0021464550376393506,0.0035677460986233093,0.0001477650535648319,0.013636363636363636,20,13818.55,3856.225922555558,0.0,16831.0,20,5.12,3.0090390142824144,3.2,16.0,20,118.54750985622407,74.12720637731712,58.46088666915894,402.81799030303955,20,71.65032359137919,73.72948163232846,3.047482724882536,277.0324237426113,20,592.7375492811203,370.63603188658567,292.3044333457947,2014.0899515151978
20newsgroups,negative_full_replace_a08,negative_global_replace,replace,all,0.8,0.9,1.0,1.0,all,20,0.4158936270633986,0.2420099938283689,0.004063176665389044,0.6507379468062737,20,0.46196893472224476,0.22629645612553556,0.04235262796282768,0.6708709597587585,20,1.3601178248211607,0.6996003763765374,0.0,2.38759573722734,20,0.43762931624445356,0.261201494630753,0.003744680851060219,0.7120388636041765,20,0.48191865608096124,0.2455039570259309,0.038903623819351196,0.7285587787628174,20,1.2884530363385387,0.7075178102762569,0.0,2.3871340692623013,20,0.2966920225989086,0.30112058798660574,0.004063176665389044,0.6277846978714579,20,0.3307952728122473,0.2964306039729827,0.04235262796282768,0.6477695107460022,20,0.31502332264879673,0.3210421530512644,0.0030017152658632926,0.6872515830512079,20,0.2807539383957459,0.1372938836136626,0.07083159427721386,0.4261963638496803,20,0.001898828602091127,0.0025287913582239282,0.0,0.009302325581395349,20,545.55,594.3794176325954,0.0,1487.0,20,62.220000000000006,29.934096032169705,20.8,121.8,20,39.10023040056229,15.344401537768158,14.91057047843933,73.45570487976075,20,165.5652884524443,143.23903576037057,15.156612885064286,506.8858752471715,20,195.50115200281144,76.72200768884079,74.55285239219666,367.2785243988037
20newsgroups,bottom2_replace_a070,bottom2_layer_replace,replace,bottom2,0.7,0.9,1.0,1.0,all,20,0.3654116425827939,0.22839494267284274,0.004063176665389044,0.6003578701376963,20,0.41420605313032866,0.22833498191924798,0.04235262796282768,0.6270579099655151,20,1.3343065566701326,0.8309694357998078,0.0,2.2538756513874136,20,0.377813815984056,0.23731606712885847,0.003333333333330106,0.6204974208324321,20,0.426834661886096,0.23751047541223486,0.03448275849223137,0.6516357064247131,20,1.3048592565572967,0.8213184541204075,0.0,2.2253087707371124,20,0.2723693683370444,0.27713353202256796,0.004063176665389044,0.6003578701376963,20,0.31034917794167993,0.27624396021198805,0.04235262796282768,0.6270579099655151,20,0.28121173701292757,0.28647907890330293,0.003333333333330106,0.6204974208324321,20,0.6689152658048927,0.31560122527045065,0.17552397464244773,0.9375350123292236,20,0.0026057228248967616,0.004356167282603879,0.0,0.014285714285714285,20,508.75,578.9677633967469,0.0,1402.0,20,23.36,10.844275715301308,6.4,32.0,20,39.26478993177414,17.058408547528902,18.422262239456177,79.55883851051331,20,173.64600742510942,138.7925627390135,16.674124191857732,371.3371774491967,20,196.3239496588707,85.29204273764451,92.11131119728088,397.7941925525665
ag_news,emb_plus_bottom1_replace_a070,embedding_plus_bottom1_replace,replace,embeddings_plus_bottom1,0.7,0.9,1.0,1.0,all,20,0.3469875250039229,0.3870981026551855,0.09999999999991997,0.9345202216693402,20,0.4519934177398682,0.31658670281803974,0.25,0.9344736933708191,20,0.0736763519927075,0.11639442470681986,0.0,0.2681215406719007,20,0.3466882864845275,0.3867702655057301,0.09720730397414293,0.9391958224385835,20,0.45160833075642587,0.31639627768315604,0.24133333563804626,0.9392499923706055,20,0.07282889159123103,0.11529023819151707,0.0,0.268986759185791,20,0.09999999999991997,0.0,0.09999999999991997,0.09999999999991997,20,0.25,0.0,0.25,0.25,20,0.0998217401854476,0.0012173275334803097,0.09720730397414293,0.10233297985145623,20,0.16319790398391607,0.060306150442893475,0.10010541299382159,0.38680362985062244,20,0.0023696158487610747,0.0032269707447323192,0.00013554727211114877,0.010344827586206896,20,14586.4,2461.4615341724366,6665.0,16817.0,20,5.93,3.146443271879837,4.0,16.8,20,97.47718104362488,50.07180695383217,44.170567464828494,255.3584719181061,20,59.68937764609039,65.66962370740092,3.99219312824357,184.26553156102673,20,487.3859052181244,250.35903476916084,220.85283732414246,1276.7923595905304
ag_news,negative_full_replace_a08,negative_global_replace,replace,all,0.8,0.9,1.0,1.0,all,20,0.3043582563662187,0.3631628007889708,0.09999999999991997,0.926457221493828,20,0.4169013172388077,0.29660157573360085,0.25,0.926578938961029,20,0.06384075952831067,0.11385392755344989,0.0,0.27316653703388416,20,0.3047395685887842,0.3645018817748473,0.09720730397414293,0.9237175975554048,20,0.41664999946951864,0.29822347752863276,0.24133333563804626,0.9235833287239075,20,0.06145349094867707,0.10934752477716672,0.0,0.25741036860148114,20,0.09999999999991997,0.0,0.09999999999991997,0.09999999999991997,20,0.25,0.0,0.25,0.25,20,0.09979043918889548,0.0013169857144303822,0.09720730397414293,0.10225389459720069,20,0.10246579207198406,0.022720302587559804,0.07393546583526658,0.14086213749608906,20,0.005022284444228808,0.006971569434846709,0.0001491980604252145,0.02222222222222222,20,15261.05,1618.5721282076142,12864.0,16834.0,20,23.419999999999998,10.962692715703902,8.2,40.6,20,77.25441346168517,17.54726465251272,50.371035766601565,107.84299864768983,20,50.19897724208063,56.31178630962283,3.074156911785251,167.17542716946326,20,386.2720673084259,87.73632326256359,251.8551788330078,539.2149932384491
ag_news,bottom2_replace_a070,bottom2_layer_replace,replace,bottom2,0.7,0.9,1.0,1.0,all,20,0.30316449255143874,0.36105025646311323,0.09999999999991997,0.9214551601949235,20,0.4157171070575714,0.2945080900749428,0.25,0.9217105507850647,20,0.066765642467298,0.11951781614226017,0.0,0.30107167294150905,20,0.30348316873547965,0.3606884693096757,0.09858165518156262,0.9252997945751755,20,0.4168666675686836,0.2936145644701038,0.24558334052562714,0.9254166483879089,20,0.06580594596862793,0.11806306340354036,0.0,0.3000301450093587,20,0.09999999999991997,0.0,0.09999999999991997,0.09999999999991997,20,0.25,0.0,0.25,0.25,20,0.1004852779311652,0.0009456629559372967,0.09858165518156262,0.10283312371740025,20,0.22996981162020896,0.08489918138947593,0.17582221600431455,0.3780344278652817,20,0.0029148621050632114,0.003703191406803038,0.00013297872340425532,0.010526315789473684,20,15122.15,1873.0013986843915,10633.0,16837.0,20,8.0,2.8432746132436444,6.4,12.8,20,91.36475253582,32.435679932949036,42.23405776023865,166.41786713600158,20,47.825567420473355,53.14853225914824,2.325631893231974,166.04550029173282,20,456.8237626791,162.17839966474526,211.17028880119324,832.0893356800079
