status,model_name,model_family,model_dir,scenario_id,scenario_name,method,trainable_scope,target,forget_weight,alpha,fractional_mode,mix_lambda,good_memory_weight,bad_memory_weight,seed,checkpoint_epoch,before_retain_em_acc,before_forget_em_acc,before_retain_answer_nll,before_forget_answer_nll,before_general_ppl,after_retain_em_acc,after_forget_em_acc,after_retain_answer_nll,after_forget_answer_nll,after_general_ppl,delta_retain_em_acc,delta_forget_em_acc,delta_retain_nll,delta_forget_nll,delta_general_ppl,forget_drop,retain_after,retain_preservation_ratio,unlearning_score_simple,tradeoff_score_ratio,out_dir
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw025,gradient_ascent_fw0.25,gradient_ascent,lora_only,none,0.25,,none,0.0,0.0,0.0,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw025_gradient_ascent_fw0p25
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw025,gradient_ascent_fw0.25,gradient_ascent,lora_only,none,0.25,,none,0.0,0.0,0.0,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.4666666666666667,0.15327421948313713,0.1350607518106699,1.179799822542515,0.1333333333333333,0.0,-0.017161788418889046,0.00021120905876159668,-0.002063463204088123,0.0,0.36666666666666664,1.5714285714285714,0.18333333333333332,0.7857142857142857,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw025_gradient_ascent_fw0p25
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw025,gradient_ascent_fw0.25,gradient_ascent,lora_only,none,0.25,,none,0.0,0.0,0.0,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.43333333333333335,0.12408457323908806,0.14327793940901756,1.1774099862800456,0.1333333333333333,-0.033333333333333326,-0.04635143466293812,0.00842839665710926,-0.004453299466557592,0.033333333333333326,0.36666666666666664,1.5714285714285714,0.21666666666666665,0.819047619047619,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw025_gradient_ascent_fw0p25
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw025,gradient_ascent_fw0.25,gradient_ascent,lora_only,none,0.25,,none,0.0,0.0,0.0,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.5666666666666667,0.3,0.11120647564530373,0.1579943709075451,1.1766981994177266,0.3333333333333333,-0.16666666666666669,-0.05922953225672245,0.023144828155636787,-0.005165086328876578,0.16666666666666669,0.5666666666666667,2.4285714285714284,0.45,1.380952380952381,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw025_gradient_ascent_fw0p25
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw025,gradient_ascent_fw0.25,gradient_ascent,lora_only,none,0.25,,none,0.0,0.0,0.0,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.7333333333333333,0.2,0.0904061533510685,0.19417159259319305,1.1725055471974686,0.49999999999999994,-0.26666666666666666,-0.08002985455095768,0.05932204984128475,-0.009357738549134575,0.26666666666666666,0.7333333333333333,3.142857142857143,0.6333333333333333,1.838095238095238,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw025_gradient_ascent_fw0p25
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw05,gradient_ascent_fw0.50,gradient_ascent,lora_only,none,0.5,,none,0.0,0.0,0.0,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw05_gradient_ascent_fw0p50
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw05,gradient_ascent_fw0.50,gradient_ascent,lora_only,none,0.5,,none,0.0,0.0,0.0,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.4666666666666667,0.15599877387285233,0.13766459561884403,1.1801039936564997,0.1333333333333333,0.0,-0.014437234029173851,0.00281505286693573,-0.0017592920901035036,0.0,0.36666666666666664,1.5714285714285714,0.18333333333333332,0.7857142857142857,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw05_gradient_ascent_fw0p50
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw05,gradient_ascent_fw0.50,gradient_ascent,lora_only,none,0.5,,none,0.0,0.0,0.0,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.4,0.12943711876869202,0.15178602747619152,1.1778383628746298,0.09999999999999998,-0.06666666666666665,-0.04099888913333416,0.01693648472428322,-0.004024922871973313,0.06666666666666665,0.3333333333333333,1.4285714285714284,0.2333333333333333,0.7809523809523808,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw05_gradient_ascent_fw0p50
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw05,gradient_ascent_fw0.50,gradient_ascent,lora_only,none,0.5,,none,0.0,0.0,0.0,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.4666666666666667,0.3333333333333333,0.11742685362696648,0.17319712787866592,1.177491651271928,0.23333333333333334,-0.13333333333333336,-0.0530091542750597,0.03834758512675762,-0.004371634474675146,0.13333333333333336,0.4666666666666667,2.0,0.3666666666666667,1.1333333333333333,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw05_gradient_ascent_fw0p50
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw05,gradient_ascent_fw0.50,gradient_ascent,lora_only,none,0.5,,none,0.0,0.0,0.0,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6333333333333333,0.2,0.09741680696606636,0.23433563113212585,1.174500666918131,0.39999999999999997,-0.26666666666666666,-0.07301920093595982,0.09948608838021755,-0.007362618828472112,0.26666666666666666,0.6333333333333333,2.714285714285714,0.5833333333333333,1.6238095238095236,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw05_gradient_ascent_fw0p50
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw075,gradient_ascent_fw0.75,gradient_ascent,lora_only,none,0.75,,none,0.0,0.0,0.0,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw075_gradient_ascent_fw0p75
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw075,gradient_ascent_fw0.75,gradient_ascent,lora_only,none,0.75,,none,0.0,0.0,0.0,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.26666666666666666,0.4666666666666667,0.16102856397628784,0.14280820079147816,1.1805004551048155,0.033333333333333326,0.0,-0.009407443925738335,0.007958658039569855,-0.0013628306417876601,0.0,0.26666666666666666,1.1428571428571428,0.13333333333333333,0.5714285714285714,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw075_gradient_ascent_fw0p75
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw075,gradient_ascent_fw0.75,gradient_ascent,lora_only,none,0.75,,none,0.0,0.0,0.0,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3,0.3333333333333333,0.1375385858118534,0.1635100059211254,1.1781691258034845,0.06666666666666665,-0.13333333333333336,-0.03289742209017277,0.02866046316921711,-0.0036941599431186134,0.13333333333333336,0.3,1.2857142857142856,0.2833333333333333,0.7761904761904761,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw075_gradient_ascent_fw0p75
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw075,gradient_ascent_fw0.75,gradient_ascent,lora_only,none,0.75,,none,0.0,0.0,0.0,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.3,0.12506946176290512,0.19172369688749313,1.1780394461183745,0.1333333333333333,-0.16666666666666669,-0.045366546139121056,0.05687415413558483,-0.0038238396282286313,0.16666666666666669,0.36666666666666664,1.5714285714285714,0.35,0.9523809523809523,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw075_gradient_ascent_fw0p75
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,A2_fw075,gradient_ascent_fw0.75,gradient_ascent,lora_only,none,0.75,,none,0.0,0.0,0.0,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6,0.13333333333333333,0.11397354677319527,0.28166304528713226,1.1754625625603552,0.36666666666666664,-0.33333333333333337,-0.05646246112883091,0.14681350253522396,-0.0064007231862479586,0.33333333333333337,0.6,2.571428571428571,0.6333333333333333,1.619047619047619,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/A2_fw075_gradient_ascent_fw0p75
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l001,valence_frac_lora_mix_a0.40_lam0.010,valence_fractional,lora_only,lora,0.5,0.4,mix,0.01,0.1,0.6,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l001_valence_frac_lora_mix_a0p40_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l001,valence_frac_lora_mix_a0.40_lam0.010,valence_fractional,lora_only,lora,0.5,0.4,mix,0.01,0.1,0.6,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.43333333333333335,0.15530737675726414,0.13835557363927364,1.1805003715483875,0.1333333333333333,-0.033333333333333326,-0.01512863114476204,0.003506030887365341,-0.001362914198215659,0.033333333333333326,0.36666666666666664,1.5714285714285714,0.21666666666666665,0.819047619047619,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l001_valence_frac_lora_mix_a0p40_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l001,valence_frac_lora_mix_a0.40_lam0.010,valence_fractional,lora_only,lora,0.5,0.4,mix,0.01,0.1,0.6,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.3333333333333333,0.1281593982130289,0.15560291707515717,1.179369194846989,0.09999999999999998,-0.13333333333333336,-0.04227660968899727,0.020753374323248863,-0.0024940908996140543,0.13333333333333336,0.3333333333333333,1.4285714285714284,0.30000000000000004,0.8476190476190475,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l001_valence_frac_lora_mix_a0p40_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l001,valence_frac_lora_mix_a0.40_lam0.010,valence_fractional,lora_only,lora,0.5,0.4,mix,0.01,0.1,0.6,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.5,0.23333333333333334,0.11291378922760487,0.18347737193107605,1.1792192061538225,0.26666666666666666,-0.23333333333333334,-0.05752221867442131,0.04862782917916775,-0.0026440795927806793,0.23333333333333334,0.5,2.142857142857143,0.48333333333333334,1.3047619047619048,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l001_valence_frac_lora_mix_a0p40_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l001,valence_frac_lora_mix_a0.40_lam0.010,valence_fractional,lora_only,lora,0.5,0.4,mix,0.01,0.1,0.6,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6333333333333333,0.06666666666666667,0.0947084054350853,0.27595290914177895,1.1736291788555835,0.39999999999999997,-0.4,-0.07572760246694088,0.14110336638987064,-0.008234106891019666,0.4,0.6333333333333333,2.714285714285714,0.7166666666666667,1.7571428571428571,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l001_valence_frac_lora_mix_a0p40_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l002,valence_frac_lora_mix_a0.40_lam0.020,valence_fractional,lora_only,lora,0.5,0.4,mix,0.02,0.1,0.6,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l002_valence_frac_lora_mix_a0p40_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l002,valence_frac_lora_mix_a0.40_lam0.020,valence_fractional,lora_only,lora,0.5,0.4,mix,0.02,0.1,0.6,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.4666666666666667,0.15526902303099632,0.1385914944112301,1.1805564436389313,0.09999999999999998,0.0,-0.015166984871029854,0.003741951659321785,-0.0013068421076718462,0.0,0.3333333333333333,1.4285714285714284,0.16666666666666666,0.7142857142857142,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l002_valence_frac_lora_mix_a0p40_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l002,valence_frac_lora_mix_a0.40_lam0.020,valence_fractional,lora_only,lora,0.5,0.4,mix,0.02,0.1,0.6,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.3,0.12803440541028976,0.15590945072472095,1.1793491914447325,0.09999999999999998,-0.16666666666666669,-0.04240160249173641,0.021059907972812653,-0.002514094301870662,0.16666666666666669,0.3333333333333333,1.4285714285714284,0.33333333333333337,0.8809523809523809,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l002_valence_frac_lora_mix_a0p40_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l002,valence_frac_lora_mix_a0.40_lam0.020,valence_fractional,lora_only,lora,0.5,0.4,mix,0.02,0.1,0.6,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.5,0.23333333333333334,0.11285980604588985,0.18353692442178726,1.1794400420433695,0.26666666666666666,-0.23333333333333334,-0.05757620185613632,0.04868738166987896,-0.0024232437032336573,0.23333333333333334,0.5,2.142857142857143,0.48333333333333334,1.3047619047619048,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l002_valence_frac_lora_mix_a0p40_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a04_l002,valence_frac_lora_mix_a0.40_lam0.020,valence_fractional,lora_only,lora,0.5,0.4,mix,0.02,0.1,0.6,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6333333333333333,0.06666666666666667,0.0948621928691864,0.2770841456949711,1.1735712279763482,0.39999999999999997,-0.4,-0.07557381503283978,0.14223460294306278,-0.00829205777025499,0.4,0.6333333333333333,2.714285714285714,0.7166666666666667,1.7571428571428571,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a04_l002_valence_frac_lora_mix_a0p40_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l001,valence_frac_lora_mix_a0.50_lam0.010,valence_fractional,lora_only,lora,0.5,0.5,mix,0.01,0.1,0.6,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l001_valence_frac_lora_mix_a0p50_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l001,valence_frac_lora_mix_a0.50_lam0.010,valence_fractional,lora_only,lora,0.5,0.5,mix,0.01,0.1,0.6,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.43333333333333335,0.15534589439630508,0.1383518073707819,1.1804077814675595,0.1333333333333333,-0.033333333333333326,-0.015090113505721092,0.003502264618873596,-0.001455504279043618,0.033333333333333326,0.36666666666666664,1.5714285714285714,0.21666666666666665,0.819047619047619,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l001_valence_frac_lora_mix_a0p50_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l001,valence_frac_lora_mix_a0.50_lam0.010,valence_fractional,lora_only,lora,0.5,0.5,mix,0.01,0.1,0.6,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.3333333333333333,0.12828433513641357,0.1557142771780491,1.1793836099843704,0.09999999999999998,-0.13333333333333336,-0.0421516727656126,0.020864734426140785,-0.002479675762232736,0.13333333333333336,0.3333333333333333,1.4285714285714284,0.30000000000000004,0.8476190476190475,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l001_valence_frac_lora_mix_a0p50_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l001,valence_frac_lora_mix_a0.50_lam0.010,valence_fractional,lora_only,lora,0.5,0.5,mix,0.01,0.1,0.6,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.5,0.23333333333333334,0.11305345594882965,0.18305058032274246,1.1793262360585628,0.26666666666666666,-0.23333333333333334,-0.057382551953196526,0.04820103757083416,-0.0025370496880403604,0.23333333333333334,0.5,2.142857142857143,0.48333333333333334,1.3047619047619048,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l001_valence_frac_lora_mix_a0p50_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l001,valence_frac_lora_mix_a0.50_lam0.010,valence_fractional,lora_only,lora,0.5,0.5,mix,0.01,0.1,0.6,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6333333333333333,0.06666666666666667,0.09501970931887627,0.27590009942650795,1.1735932494105663,0.39999999999999997,-0.4,-0.07541629858314991,0.14105055667459965,-0.008270036336036846,0.4,0.6333333333333333,2.714285714285714,0.7166666666666667,1.7571428571428571,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l001_valence_frac_lora_mix_a0p50_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l002,valence_frac_lora_mix_a0.50_lam0.020,valence_fractional,lora_only,lora,0.5,0.5,mix,0.02,0.1,0.6,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l002_valence_frac_lora_mix_a0p50_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l002,valence_frac_lora_mix_a0.50_lam0.020,valence_fractional,lora_only,lora,0.5,0.5,mix,0.02,0.1,0.6,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.4666666666666667,0.15519813261926174,0.13843794725835323,1.180430586405398,0.09999999999999998,0.0,-0.015237875282764435,0.003588404506444931,-0.001432699341205046,0.0,0.3333333333333333,1.4285714285714284,0.16666666666666666,0.7142857142857142,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l002_valence_frac_lora_mix_a0p50_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l002,valence_frac_lora_mix_a0.50_lam0.020,valence_fractional,lora_only,lora,0.5,0.5,mix,0.02,0.1,0.6,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.3333333333333333,0.12813753634691238,0.15582686476409435,1.1792654602616433,0.09999999999999998,-0.13333333333333336,-0.04229847155511379,0.02097732201218605,-0.0025978254849599036,0.13333333333333336,0.3333333333333333,1.4285714285714284,0.30000000000000004,0.8476190476190475,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l002_valence_frac_lora_mix_a0p50_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l002,valence_frac_lora_mix_a0.50_lam0.020,valence_fractional,lora_only,lora,0.5,0.5,mix,0.02,0.1,0.6,44,5,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.5,0.23333333333333334,0.11295267753303051,0.18367566540837288,1.1793772305723667,0.26666666666666666,-0.23333333333333334,-0.057483330368995667,0.04882612265646458,-0.002486055174236501,0.23333333333333334,0.5,2.142857142857143,0.48333333333333334,1.3047619047619048,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l002_valence_frac_lora_mix_a0p50_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a05_l002,valence_frac_lora_mix_a0.50_lam0.020,valence_fractional,lora_only,lora,0.5,0.5,mix,0.02,0.1,0.6,44,10,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.6333333333333333,0.06666666666666667,0.09491370804607868,0.277514711022377,1.1736550795174283,0.39999999999999997,-0.4,-0.0755222998559475,0.1426651682704687,-0.008208206229174841,0.4,0.6333333333333333,2.714285714285714,0.7166666666666667,1.7571428571428571,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a05_l002_valence_frac_lora_mix_a0p50_lam0p020
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a06_l001,valence_frac_lora_mix_a0.60_lam0.010,valence_fractional,lora_only,lora,0.5,0.6,mix,0.01,0.1,0.6,44,0,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,0.11666666666666667,0.5,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a06_l001_valence_frac_lora_mix_a0p60_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a06_l001,valence_frac_lora_mix_a0.60_lam0.010,valence_fractional,lora_only,lora,0.5,0.6,mix,0.01,0.1,0.6,44,1,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.36666666666666664,0.4666666666666667,0.1552399154752493,0.13839924335479736,1.1805387993339356,0.1333333333333333,0.0,-0.015196092426776886,0.003549700602889061,-0.0013244864126675804,0.0,0.36666666666666664,1.5714285714285714,0.18333333333333332,0.7857142857142857,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a06_l001_valence_frac_lora_mix_a0p60_lam0p010
done,distilgpt2,gpt2,/home/user/fractional_unlearning/hf_llm_models/distilgpt2,B4_a06_l001,valence_frac_lora_mix_a0.60_lam0.010,valence_fractional,lora_only,lora,0.5,0.6,mix,0.01,0.1,0.6,44,3,0.23333333333333334,0.4666666666666667,0.17043600790202618,0.1348495427519083,1.1818632857466032,0.3333333333333333,0.3333333333333333,0.1283057350665331,0.1555379256606102,1.1793387483361426,0.09999999999999998,-0.13333333333333336,-0.04213027283549309,0.020688382908701897,-0.002524537410460548,0.13333333333333336,0.3333333333333333,1.4285714285714284,0.30000000000000004,0.8476190476190475,/home/user/fractional_unlearning/llm_valence_fractional_poc_v5_qwen_curves/runs/distilgpt2/seed_44/B4_a06_l001_valence_frac_lora_mix_a0p60_lam0p010
